Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit,Year,Month,MonthName,YearMonth,Profit Margin (%)
ORD-17509,2022-03-07,Office Supplies,Envelopes,Mailing Envelopes,South,Corporate,6,0.1,110.72,15.71,2022,3,Mar,2022-03,14.19
ORD-19218,2022-12-31,Office Supplies,Binders,3-Ring Binder,North,Consumer,11,0.3,845.58,60.16,2022,12,Dec,2022-12,7.11
ORD-13301,2023-03-06,Office Supplies,Binders,Heavy Duty Binder,West,Consumer,1,0.0,6.67,1.19,2023,3,Mar,2023-03,17.84
ORD-17524,2021-12-21,Office Supplies,Art,Marker Set,West,Corporate,1,0.0,60.38,16.86,2021,12,Dec,2021-12,27.92
ORD-14172,2021-11-12,Office Supplies,Art,Sketch Pad,Central,Consumer,4,0.0,386.72,75.41,2021,11,Nov,2021-11,19.5
ORD-19092,2023-01-19,Office Supplies,Storage,Storage Box,South,Home Office,10,0.0,182.79,17.83,2023,1,Jan,2023-01,9.75
ORD-17879,2024-05-15,Technology,Copiers,Desktop Copier,South,Consumer,7,0.0,6879.24,620.73,2024,5,May,2024-05,23.79
ORD-19396,2023-08-22,Office Supplies,Binders,Heavy Duty Binder,East,Corporate,2,0.0,98.02,24.67,2023,8,Aug,2023-08,25.17
ORD-18491,2022-09-22,Office Supplies,Art,Sketch Pad,South,Home Office,9,0.0,113.87,29.98,2022,9,Sep,2022-09,26.33
ORD-15037,2024-12-19,Technology,Phones,Smartphone X200,Central,Consumer,7,0.0,6731.0,395.26,2024,12,Dec,2024-12,5.87
ORD-14050,2022-12-25,Office Supplies,Storage,Plastic Bin,North,Home Office,11,0.2,707.59,143.58,2022,12,Dec,2022-12,20.29
ORD-16963,2023-05-29,Technology,Machines,Laminator,Central,Home Office,12,0.0,2315.26,265.2,2023,5,May,2023-05,11.45
ORD-10552,2024-08-10,Office Supplies,Envelopes,Security Envelopes,West,Consumer,12,0.1,322.51,67.22,2024,8,Aug,2024-08,20.84
ORD-10406,2022-01-03,Technology,Copiers,Desktop Copier,South,Corporate,10,0.3,6879.24,183.34,2022,1,Jan,2022-01,2.21
ORD-16213,2021-06-25,Office Supplies,Storage,Storage Box,Central,Consumer,5,0.1,4319.22,79.48,2021,6,Jun,2021-06,1.84
ORD-13134,2022-07-04,Technology,Copiers,Heavy Duty Copier,East,Corporate,5,0.2,5443.64,525.63,2022,7,Jul,2022-07,9.66
ORD-13298,2024-01-05,Office Supplies,Storage,File Cabinet,South,Consumer,9,0.0,382.14,55.29,2024,1,Jan,2024-01,14.47
ORD-17479,2024-06-04,Office Supplies,Binders,Heavy Duty Binder,West,Corporate,8,0.0,321.58,79.39,2024,6,Jun,2024-06,24.69
ORD-12349,2023-07-04,Technology,Phones,Office Cordless Phone,East,Home Office,12,0.15,6879.24,620.73,2023,7,Jul,2023-07,9.13
ORD-15842,2023-09-15,Office Supplies,Storage,File Cabinet,East,Consumer,12,0.0,471.96,114.7,2023,9,Sep,2023-09,24.3
ORD-17665,2021-04-14,Technology,Phones,Smartphone X200,South,Consumer,2,0.1,2121.02,559.0,2021,4,Apr,2021-04,26.36
ORD-10236,2024-11-27,Technology,Phones,Smartphone X200,South,Home Office,9,0.15,6879.24,620.73,2024,11,Nov,2024-11,13.3
ORD-15781,2022-09-14,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,11,0.0,352.88,36.31,2022,9,Sep,2022-09,10.29
ORD-16082,2024-06-09,Technology,Phones,Smartphone Lite,West,Consumer,6,0.0,1090.67,72.25,2024,6,Jun,2024-06,6.62
ORD-16079,2021-10-18,Office Supplies,Paper,Sticky Notes Pack,East,Corporate,10,0.1,1181.2,407.09,2021,10,Oct,2021-10,34.46
ORD-17897,2023-07-21,Office Supplies,Storage,Plastic Bin,East,Consumer,11,0.0,353.42,71.79,2023,7,Jul,2023-07,20.31
ORD-13163,2024-12-06,Furniture,Furnishings,Picture Frame,Central,Consumer,7,0.3,2762.48,-330.7900000000001,2024,12,Dec,2024-12,-13.16
ORD-10499,2021-08-24,Office Supplies,Storage,File Cabinet,North,Consumer,2,0.15,172.18,21.63,2021,8,Aug,2021-08,12.56
ORD-14918,2024-12-16,Office Supplies,Labels,Shipping Labels,North,Home Office,6,0.15,74.25,22.61,2024,12,Dec,2024-12,30.45
ORD-13625,2021-09-28,Office Supplies,Paper,Copy Paper Ream,South,Consumer,11,0.2,493.19,120.62,2021,9,Sep,2021-09,24.46
ORD-13127,2024-02-28,Furniture,Tables,Glass Table,South,Consumer,7,0.3,2707.69,-51.72,2024,2,Feb,2024-02,-1.91
ORD-18986,2023-01-18,Technology,Phones,Smartphone Lite,West,Corporate,9,0.1,5973.9,320.69,2023,1,Jan,2023-01,5.37
ORD-13358,2021-12-15,Furniture,Chairs,Folding Chair,North,Consumer,10,0.3,6879.24,620.73,2021,12,Dec,2021-12,11.21
ORD-19182,2022-06-17,Technology,Copiers,Desktop Copier,North,Corporate,9,0.0,6234.61,620.73,2022,6,Jun,2022-06,14.86
ORD-17078,2022-09-15,Office Supplies,Storage,Storage Box,East,Corporate,6,0.1,70.11,19.5,2022,9,Sep,2022-09,27.81
ORD-18582,2023-02-26,Technology,Phones,Office Cordless Phone,Central,Consumer,9,0.3,5145.3,620.73,2023,2,Feb,2023-02,58.84
ORD-14839,2022-04-29,Technology,Copiers,Heavy Duty Copier,East,Consumer,5,0.3,5923.51,142.14,2022,4,Apr,2022-04,2.4
ORD-11217,2023-03-07,Office Supplies,Binders,Heavy Duty Binder,Central,Corporate,3,0.3,266.21,32.24,2023,3,Mar,2023-03,12.11
ORD-10235,2023-06-07,Technology,Accessories,Usb Hub,North,Corporate,5,0.3,4106.43,215.73,2023,6,Jun,2023-06,5.25
ORD-10331,2024-01-22,Technology,Accessories,Keyboard,North,Consumer,10,0.0,6879.24,620.73,2024,1,Jan,2024-01,22.45
ORD-14576,2023-04-14,Office Supplies,Art,Marker Set,Central,Consumer,10,0.0,1013.67,53.54,2023,4,Apr,2023-04,5.28
ORD-13188,2024-10-20,Technology,Phones,Office Cordless Phone,North,Corporate,4,0.15,4789.79,620.73,2024,10,Oct,2024-10,20.35
ORD-17776,2024-04-07,Office Supplies,Paper,Copy Paper Ream,North,Corporate,13,0.0,1299.82,349.5,2024,4,Apr,2024-04,26.89
ORD-10044,2023-07-08,Office Supplies,Labels,Shipping Labels,South,Home Office,7,0.1,47.97,8.69,2023,7,Jul,2023-07,18.12
ORD-17925,2023-04-16,Office Supplies,Paper,Sticky Notes Pack,East,Corporate,13,0.1,390.6,105.07,2023,4,Apr,2023-04,26.9
ORD-14216,2022-06-13,Technology,Copiers,Heavy Duty Copier,North,Consumer,5,0.1,6879.24,620.73,2022,6,Jun,2022-06,22.32
ORD-13072,2023-12-17,Technology,Machines,Calculator,Central,Consumer,2,0.0,942.22,49.85,2023,12,Dec,2023-12,5.29
ORD-17911,2021-05-19,Technology,Machines,Label Printer,South,Consumer,8,0.2,6879.24,602.69,2021,5,May,2021-05,7.62
ORD-15022,2021-04-29,Technology,Copiers,Desktop Copier,South,Corporate,10,0.1,4385.19,355.99,2021,4,Apr,2021-04,8.12
ORD-16659,2022-10-21,Office Supplies,Art,Sketch Pad,Central,Consumer,3,0.15,142.82,35.63,2022,10,Oct,2022-10,24.95
ORD-11594,2021-11-22,Office Supplies,Paper,Copy Paper Ream,West,Consumer,2,0.15,112.78,12.61,2021,11,Nov,2021-11,11.18
ORD-18415,2023-02-25,Technology,Copiers,Desktop Copier,East,Home Office,3,0.0,2565.07,579.24,2023,2,Feb,2023-02,22.58
ORD-14709,2021-10-25,Office Supplies,Labels,Shipping Labels,Central,Corporate,9,0.2,764.61,135.41,2021,10,Oct,2021-10,17.71
ORD-12891,2022-02-19,Office Supplies,Binders,Heavy Duty Binder,North,Home Office,4,0.0,94.21,7.78,2022,2,Feb,2022-02,8.26
ORD-11245,2022-02-19,Furniture,Tables,Round Side Table,West,Home Office,3,0.15,934.73,38.02,2022,2,Feb,2022-02,4.07
ORD-17769,2024-01-11,Office Supplies,Storage,Storage Box,East,Corporate,3,0.0,360.42,40.59,2024,1,Jan,2024-01,11.26
ORD-11540,2024-01-29,Technology,Copiers,Heavy Duty Copier,Central,Home Office,5,0.3,6879.24,620.73,2024,1,Jan,2024-01,15.96
ORD-14625,2021-09-26,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,7,0.2,385.74,132.2,2021,9,Sep,2021-09,34.27
ORD-10818,2024-08-14,Furniture,Chairs,Folding Chair,Central,Corporate,11,0.0,2065.66,-284.5,2024,8,Aug,2024-08,-13.77
ORD-10155,2023-10-07,Technology,Copiers,Desktop Copier,West,Corporate,6,0.0,5056.77,501.47,2023,10,Oct,2023-10,9.92
ORD-17510,2022-11-20,Furniture,Furnishings,Picture Frame,East,Consumer,6,0.3,4486.05,131.71,2022,11,Nov,2022-11,2.94
ORD-16744,2023-05-27,Furniture,Tables,Glass Table,South,Corporate,7,0.2,322.97,-13.0,2023,5,May,2023-05,-4.03
ORD-18635,2024-09-25,Office Supplies,Art,Marker Set,East,Consumer,12,0.0,713.38,184.65,2024,9,Sep,2024-09,25.88
ORD-10248,2021-10-10,Office Supplies,Binders,3-Ring Binder,Central,Consumer,4,0.0,438.14,105.01,2021,10,Oct,2021-10,23.97
ORD-14014,2022-02-28,Technology,Copiers,Heavy Duty Copier,South,Consumer,2,0.0,336.72,90.82,2022,2,Feb,2022-02,26.97
ORD-17609,2021-10-22,Office Supplies,Labels,Address Labels,West,Corporate,10,0.3,455.83,138.89,2021,10,Oct,2021-10,30.47
ORD-15226,2024-03-24,Furniture,Bookcases,Metal Shelving Unit,East,Consumer,10,0.15,6879.24,591.5,2024,3,Mar,2024-03,7.08
ORD-18174,2024-08-07,Technology,Machines,Calculator,North,Corporate,8,0.0,3960.94,620.73,2024,8,Aug,2024-08,20.07
ORD-18985,2023-03-12,Office Supplies,Art,Marker Set,North,Consumer,5,0.15,205.9,42.55,2023,3,Mar,2023-03,20.67
ORD-18119,2022-08-22,Technology,Machines,Label Printer,South,Consumer,8,0.15,6879.24,620.73,2022,8,Aug,2022-08,5.68
ORD-13189,2021-02-23,Technology,Accessories,Wireless Mouse,West,Corporate,11,0.15,6879.24,620.73,2021,2,Feb,2021-02,7.28
ORD-12649,2022-07-23,Office Supplies,Storage,Storage Box,Central,Home Office,10,0.2,491.79,77.88,2022,7,Jul,2022-07,15.84
ORD-10628,2021-11-15,Technology,Accessories,Usb Hub,South,Corporate,10,0.0,5347.45,620.73,2021,11,Nov,2021-11,21.13
ORD-11230,2021-10-28,Office Supplies,Art,Marker Set,North,Corporate,2,0.3,200.21,49.06,2021,10,Oct,2021-10,24.5
ORD-12339,2023-11-25,Technology,Copiers,Heavy Duty Copier,East,Consumer,7,0.15,5359.74,620.73,2023,11,Nov,2023-11,17.71
ORD-17707,2024-10-18,Office Supplies,Paper,Copy Paper Ream,South,Consumer,7,0.3,714.49,176.66,2024,10,Oct,2024-10,24.73
ORD-16830,2024-10-18,Office Supplies,Envelopes,Mailing Envelopes,Central,Corporate,11,0.0,616.76,84.11,2024,10,Oct,2024-10,13.64
ORD-17368,2021-10-24,Office Supplies,Paper,Copy Paper Ream,South,Corporate,12,0.0,253.11,60.28,2021,10,Oct,2021-10,23.82
ORD-11451,2024-10-05,Office Supplies,Paper,Sticky Notes Pack,North,Consumer,1,0.3,136.49,47.41,2024,10,Oct,2024-10,34.74
ORD-11828,2022-05-24,Furniture,Tables,Conference Table,North,Consumer,5,0.0,3929.2,620.73,2022,5,May,2022-05,19.13
ORD-19018,2023-07-14,Office Supplies,Labels,Address Labels,West,Corporate,10,0.15,566.89,198.18,2023,7,Jul,2023-07,34.96
ORD-11639,2021-11-29,Office Supplies,Storage,File Cabinet,Central,Home Office,8,0.15,394.15,74.8,2021,11,Nov,2021-11,18.98
ORD-13864,2023-02-05,Furniture,Bookcases,Oak Bookcase,West,Home Office,1,0.1,777.4,-86.73,2023,2,Feb,2023-02,-11.16
ORD-17937,2021-12-11,Office Supplies,Storage,Plastic Bin,South,Consumer,11,0.3,236.84,72.39,2021,12,Dec,2021-12,30.56
ORD-13420,2021-06-12,Office Supplies,Art,Marker Set,Central,Corporate,4,0.1,215.41,58.92,2021,6,Jun,2021-06,27.35
ORD-13767,2024-09-14,Office Supplies,Binders,View Binder,South,Consumer,13,0.15,987.99,139.7,2024,9,Sep,2024-09,14.14
ORD-18727,2023-09-02,Technology,Machines,Calculator,North,Consumer,4,0.15,3426.9,620.73,2023,9,Sep,2023-09,19.64
ORD-15906,2023-08-03,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,8,0.2,499.55,128.57,2023,8,Aug,2023-08,25.74
ORD-18346,2022-03-13,Furniture,Tables,Conference Table,West,Corporate,1,0.15,465.02,0.52,2022,3,Mar,2022-03,0.11
ORD-15596,2024-05-22,Technology,Copiers,Heavy Duty Copier,North,Consumer,7,0.3,6879.24,620.73,2024,5,May,2024-05,9.61
ORD-13149,2024-02-11,Technology,Machines,Calculator,North,Consumer,11,0.2,3231.16,222.31,2024,2,Feb,2024-02,6.88
ORD-19503,2021-06-23,Office Supplies,Paper,Copy Paper Ream,Central,Corporate,12,0.0,1356.41,74.96,2021,6,Jun,2021-06,5.53
ORD-18514,2022-07-12,Office Supplies,Art,Sketch Pad,South,Consumer,3,0.0,154.88,50.18,2022,7,Jul,2022-07,32.4
ORD-15806,2022-09-14,Furniture,Bookcases,Metal Shelving Unit,Central,Home Office,5,0.0,3273.53,-115.81,2022,9,Sep,2022-09,-3.54
ORD-14110,2021-08-16,Technology,Phones,Office Cordless Phone,South,Consumer,2,0.0,1336.58,87.16,2021,8,Aug,2021-08,6.52
ORD-11798,2021-12-20,Furniture,Furnishings,Picture Frame,West,Consumer,7,0.1,2062.67,202.4,2021,12,Dec,2021-12,9.81
ORD-18274,2024-04-04,Office Supplies,Storage,Plastic Bin,West,Corporate,4,0.0,52.65,17.0,2024,4,Apr,2024-04,32.29
ORD-11988,2024-02-17,Office Supplies,Binders,View Binder,South,Consumer,11,0.0,307.29,62.05,2024,2,Feb,2024-02,20.19
ORD-11574,2021-12-11,Furniture,Tables,Round Side Table,South,Corporate,13,0.1,3379.55,578.09,2021,12,Dec,2021-12,17.11
ORD-12723,2022-11-01,Furniture,Tables,Adjustable Desk,East,Corporate,6,0.15,391.41,-22.65,2022,11,Nov,2022-11,-5.79
ORD-12058,2022-10-11,Office Supplies,Envelopes,Mailing Envelopes,East,Consumer,10,0.3,135.05,26.08,2022,10,Oct,2022-10,19.31
ORD-19366,2021-07-14,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,7,0.0,226.11,56.03,2021,7,Jul,2021-07,24.78
ORD-14509,2023-01-15,Technology,Copiers,Desktop Copier,Central,Consumer,5,0.2,4877.05,102.9,2023,1,Jan,2023-01,2.11
ORD-14261,2024-01-07,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,2,0.1,37.51,8.1,2024,1,Jan,2024-01,21.59
ORD-16251,2021-01-14,Furniture,Furnishings,Picture Frame,Central,Consumer,2,0.0,831.7,-36.84,2021,1,Jan,2021-01,-4.43
ORD-10614,2024-07-31,Technology,Accessories,Wireless Mouse,West,Consumer,4,0.0,6112.5,620.73,2024,7,Jul,2024-07,10.67
ORD-13093,2023-01-02,Furniture,Tables,Glass Table,West,Corporate,6,0.0,378.76,19.74,2023,1,Jan,2023-01,5.21
ORD-13450,2023-01-19,Office Supplies,Paper,Notebook Set,North,Home Office,12,0.0,719.58,102.9,2023,1,Jan,2023-01,14.3
ORD-11014,2022-09-14,Office Supplies,Storage,File Cabinet,East,Consumer,10,0.0,328.57,26.17,2022,9,Sep,2022-09,7.96
ORD-11716,2023-10-10,Office Supplies,Storage,Storage Box,Central,Consumer,3,0.2,265.37,39.26,2023,10,Oct,2023-10,14.79
ORD-13905,2023-11-23,Office Supplies,Art,Sketch Pad,West,Consumer,1,0.2,118.37,39.84,2023,11,Nov,2023-11,33.66
ORD-17500,2024-06-18,Technology,Phones,Office Cordless Phone,North,Home Office,7,0.2,6879.24,620.73,2024,6,Jun,2024-06,23.65
ORD-13418,2023-05-15,Technology,Machines,Laminator,North,Consumer,11,0.0,6879.24,620.73,2023,5,May,2023-05,16.86
ORD-14651,2021-06-24,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,4,0.2,230.29,13.61,2021,6,Jun,2021-06,5.91
ORD-13100,2023-01-26,Technology,Machines,Laminator,East,Consumer,13,0.0,6879.24,420.51,2023,1,Jan,2023-01,5.23
ORD-16464,2024-06-04,Furniture,Bookcases,Oak Bookcase,East,Home Office,13,0.15,4169.37,469.6,2024,6,Jun,2024-06,11.26
ORD-19791,2023-01-05,Technology,Machines,Laminator,East,Consumer,13,0.0,6879.24,620.73,2023,1,Jan,2023-01,29.04
ORD-11211,2024-11-18,Office Supplies,Binders,View Binder,East,Corporate,6,0.0,385.03,85.74,2024,11,Nov,2024-11,22.27
ORD-19771,2021-04-18,Technology,Phones,Smartphone X200,East,Consumer,8,0.0,1929.33,369.52,2021,4,Apr,2021-04,19.15
ORD-18826,2023-01-11,Technology,Machines,Label Printer,South,Consumer,1,0.15,926.14,143.87,2023,1,Jan,2023-01,15.53
ORD-19247,2024-03-22,Furniture,Furnishings,Filing Tray,East,Consumer,4,0.0,3402.3,-330.7900000000001,2024,3,Mar,2024-03,-12.88
ORD-18988,2022-06-03,Office Supplies,Binders,3-Ring Binder,Central,Consumer,12,0.0,492.08,48.73,2022,6,Jun,2022-06,9.9
ORD-17086,2023-05-17,Furniture,Tables,Adjustable Desk,West,Consumer,4,0.0,2556.43,84.33,2023,5,May,2023-05,3.3
ORD-15187,2023-01-17,Office Supplies,Art,Color Pencils,West,Consumer,7,0.1,77.49,9.48,2023,1,Jan,2023-01,12.23
ORD-14270,2024-08-07,Office Supplies,Labels,Shipping Labels,North,Home Office,13,0.1,340.84,518.24,2024,8,Aug,2024-08,152.05
ORD-12814,2022-11-09,Technology,Copiers,Heavy Duty Copier,North,Consumer,9,0.2,799.87,66.83,2022,11,Nov,2022-11,8.36
ORD-11080,2023-12-18,Technology,Copiers,Desktop Copier,Central,Corporate,13,0.2,6879.24,620.73,2023,12,Dec,2023-12,20.82
ORD-11607,2021-10-23,Furniture,Tables,Conference Table,North,Consumer,5,0.0,1935.5,-95.81,2021,10,Oct,2021-10,-4.95
ORD-18336,2021-06-25,Technology,Phones,Smartphone Lite,Central,Home Office,8,0.0,5057.42,620.73,2021,6,Jun,2021-06,23.03
ORD-14241,2022-05-03,Furniture,Furnishings,Desk Lamp,South,Consumer,2,0.0,137.7,1.44,2022,5,May,2022-05,1.05
ORD-10090,2021-12-19,Furniture,Furnishings,Desk Lamp,Central,Home Office,9,0.3,6865.57,620.73,2021,12,Dec,2021-12,15.86
ORD-17846,2024-03-12,Office Supplies,Envelopes,Security Envelopes,West,Consumer,8,0.0,544.54,93.9,2024,3,Mar,2024-03,17.24
ORD-17930,2021-11-19,Office Supplies,Art,Sketch Pad,West,Consumer,2,0.0,340.84,25.47,2021,11,Nov,2021-11,7.47
ORD-10682,2022-02-13,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,4,0.3,346.28,34.99,2022,2,Feb,2022-02,10.1
ORD-18041,2021-04-23,Furniture,Furnishings,Picture Frame,West,Corporate,2,0.0,445.58,77.83,2021,4,Apr,2021-04,17.47
ORD-18285,2023-03-01,Office Supplies,Envelopes,Mailing Envelopes,East,Home Office,8,0.1,213.57,58.92,2023,3,Mar,2023-03,27.59
ORD-19026,2024-01-07,Furniture,Tables,Glass Table,West,Consumer,5,0.0,2524.55,-326.59,2024,1,Jan,2024-01,-12.94
ORD-16052,2024-08-13,Office Supplies,Paper,Notebook Set,North,Consumer,11,0.0,1251.88,226.1,2024,8,Aug,2024-08,18.06
ORD-16005,2024-07-07,Technology,Phones,Smartphone X200,South,Consumer,8,0.15,5999.95,620.73,2024,7,Jul,2024-07,28.45
ORD-15131,2021-06-21,Office Supplies,Envelopes,Security Envelopes,Central,Consumer,13,0.0,1130.33,223.23,2021,6,Jun,2021-06,19.75
ORD-11400,2023-12-23,Furniture,Tables,Adjustable Desk,East,Corporate,4,0.0,1025.18,167.93,2023,12,Dec,2023-12,16.38
ORD-17255,2022-02-06,Furniture,Tables,Adjustable Desk,East,Corporate,7,0.2,4186.35,229.73,2022,2,Feb,2022-02,5.49
ORD-12262,2022-05-10,Technology,Accessories,Laptop Stand,North,Corporate,6,0.1,6879.24,620.73,2022,5,May,2022-05,25.83
ORD-13245,2023-01-11,Office Supplies,Art,Sketch Pad,Central,Consumer,12,0.3,1091.67,369.23,2023,1,Jan,2023-01,33.82
ORD-19190,2024-02-19,Furniture,Bookcases,Oak Bookcase,South,Corporate,13,0.2,6879.24,-198.07,2024,2,Feb,2024-02,-2.56
ORD-10853,2021-12-14,Office Supplies,Binders,3-Ring Binder,East,Home Office,7,0.3,94.86,19.65,2021,12,Dec,2021-12,20.71
ORD-19334,2023-06-05,Office Supplies,Storage,File Cabinet,Central,Corporate,9,0.0,379.41,32.51,2023,6,Jun,2023-06,8.57
ORD-17843,2023-03-02,Technology,Machines,Calculator,West,Home Office,2,0.15,1629.97,207.47,2023,3,Mar,2023-03,12.73
ORD-12274,2021-01-03,Office Supplies,Paper,Copy Paper Ream,North,Consumer,1,0.1,79.42,4.99,2021,1,Jan,2021-01,6.28
ORD-17040,2021-11-22,Office Supplies,Paper,Copy Paper Ream,South,Home Office,5,0.15,137.0,9.24,2021,11,Nov,2021-11,6.74
ORD-17562,2021-10-31,Technology,Copiers,Heavy Duty Copier,West,Corporate,3,0.2,554.73,32.93,2021,10,Oct,2021-10,5.94
ORD-14497,2022-10-08,Office Supplies,Art,Marker Set,East,Consumer,3,0.0,271.05,55.11,2022,10,Oct,2022-10,20.33
ORD-17572,2024-04-19,Furniture,Tables,Glass Table,North,Consumer,10,0.0,6879.24,195.62,2024,4,Apr,2024-04,2.56
ORD-11103,2021-02-25,Technology,Copiers,Desktop Copier,East,Home Office,10,0.2,6879.24,620.73,2021,2,Feb,2021-02,10.83
ORD-10084,2021-10-20,Furniture,Chairs,Executive Office Chair,North,Consumer,9,0.2,6165.91,-330.7900000000001,2021,10,Oct,2021-10,-11.87
ORD-15952,2023-04-07,Office Supplies,Paper,Sticky Notes Pack,South,Consumer,10,0.15,812.94,142.56,2023,4,Apr,2023-04,17.54
ORD-14210,2024-04-06,Office Supplies,Art,Marker Set,East,Consumer,8,0.1,845.07,153.85,2024,4,Apr,2024-04,18.21
ORD-16814,2022-03-17,Technology,Machines,Label Printer,West,Corporate,2,0.0,1772.29,494.04,2022,3,Mar,2022-03,27.88
ORD-15681,2021-07-22,Technology,Copiers,Heavy Duty Copier,East,Consumer,10,0.0,6879.24,620.73,2021,7,Jul,2021-07,27.47
ORD-13440,2021-02-08,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,2,0.1,33.64,7.53,2021,2,Feb,2021-02,22.38
ORD-11567,2022-12-26,Technology,Machines,Label Printer,West,Consumer,11,0.15,6879.24,620.73,2022,12,Dec,2022-12,20.02
ORD-17033,2024-03-08,Office Supplies,Labels,Shipping Labels,West,Home Office,6,0.0,685.87,174.05,2024,3,Mar,2024-03,25.38
ORD-15597,2022-10-05,Furniture,Bookcases,Oak Bookcase,South,Consumer,2,0.3,690.43,-26.06,2022,10,Oct,2022-10,-3.77
ORD-11660,2021-12-17,Furniture,Bookcases,Oak Bookcase,West,Consumer,5,0.2,3524.36,170.0,2021,12,Dec,2021-12,4.82
ORD-13764,2021-04-05,Office Supplies,Labels,Shipping Labels,West,Corporate,2,0.2,71.93,25.02,2021,4,Apr,2021-04,34.78
ORD-13584,2023-11-20,Furniture,Furnishings,Wall Clock,North,Consumer,13,0.1,1824.65,-91.69,2023,11,Nov,2023-11,-5.03
ORD-16951,2023-09-12,Office Supplies,Paper,Copy Paper Ream,West,Home Office,3,0.1,137.49,42.33,2023,9,Sep,2023-09,30.79
ORD-12874,2023-08-24,Office Supplies,Art,Marker Set,North,Corporate,5,0.1,508.7,168.48,2023,8,Aug,2023-08,33.12
ORD-12884,2021-03-09,Technology,Accessories,Wireless Mouse,South,Home Office,12,0.1,6879.24,620.73,2021,3,Mar,2021-03,28.96
ORD-13007,2021-02-06,Office Supplies,Storage,File Cabinet,Central,Home Office,12,0.0,214.99,37.82,2021,2,Feb,2021-02,17.59
ORD-11826,2022-06-09,Technology,Machines,Calculator,Central,Consumer,1,0.0,1673.52,134.53,2022,6,Jun,2022-06,8.04
ORD-15929,2023-03-30,Technology,Accessories,Usb Hub,North,Corporate,11,0.0,6879.24,507.99,2023,3,Mar,2023-03,6.84
ORD-12640,2024-02-13,Office Supplies,Storage,Plastic Bin,North,Consumer,3,0.0,130.48,34.98,2024,2,Feb,2024-02,26.81
ORD-15701,2024-02-08,Furniture,Tables,Adjustable Desk,North,Corporate,7,0.2,340.26,-44.13,2024,2,Feb,2024-02,-12.97
ORD-18535,2022-06-06,Office Supplies,Envelopes,Security Envelopes,West,Home Office,3,0.15,159.62,29.07,2022,6,Jun,2022-06,18.21
ORD-16437,2021-05-06,Office Supplies,Storage,Plastic Bin,South,Consumer,12,0.0,1528.0,169.22,2021,5,May,2021-05,11.07
ORD-16322,2024-08-09,Technology,Phones,Office Cordless Phone,North,Home Office,2,0.15,3723.66,464.08,2024,8,Aug,2024-08,12.46
ORD-12707,2021-11-07,Furniture,Bookcases,Corner Bookcase,South,Consumer,12,0.0,4122.59,266.08,2021,11,Nov,2021-11,6.45
ORD-16158,2021-02-03,Furniture,Tables,Round Side Table,East,Consumer,5,0.0,2511.84,140.34,2021,2,Feb,2021-02,5.59
ORD-17854,2022-11-25,Furniture,Furnishings,Desk Lamp,North,Consumer,1,0.0,500.9,-72.32,2022,11,Nov,2022-11,-14.44
ORD-19302,2024-10-17,Office Supplies,Storage,Storage Box,North,Consumer,10,0.0,438.25,126.96,2024,10,Oct,2024-10,28.97
ORD-12213,2022-11-26,Technology,Accessories,Laptop Stand,East,Consumer,4,0.1,6486.45,620.73,2022,11,Nov,2022-11,28.57
ORD-11359,2022-07-16,Technology,Machines,Laminator,West,Consumer,1,0.2,1429.36,134.96,2022,7,Jul,2022-07,9.44
ORD-12107,2021-01-21,Furniture,Chairs,Executive Office Chair,West,Consumer,9,0.2,5942.19,-330.7900000000001,2021,1,Jan,2021-01,-12.42
ORD-14805,2024-08-16,Technology,Accessories,Wireless Mouse,West,Corporate,4,0.3,3960.9,620.73,2024,8,Aug,2024-08,19.49
ORD-15974,2023-01-14,Office Supplies,Binders,3-Ring Binder,Central,Corporate,12,0.0,789.13,197.34,2023,1,Jan,2023-01,25.01
ORD-16820,2021-11-09,Furniture,Furnishings,Filing Tray,North,Consumer,7,0.3,1111.46,107.0,2021,11,Nov,2021-11,9.63
ORD-19570,2023-07-12,Office Supplies,Envelopes,Security Envelopes,North,Consumer,10,0.0,569.27,161.1,2023,7,Jul,2023-07,28.3
ORD-12828,2024-09-30,Furniture,Furnishings,Filing Tray,West,Home Office,4,0.0,2086.11,167.78,2024,9,Sep,2024-09,8.04
ORD-10424,2022-08-23,Office Supplies,Envelopes,Mailing Envelopes,Central,Corporate,9,0.2,485.19,140.73,2022,8,Aug,2022-08,29.01
ORD-10292,2024-03-01,Office Supplies,Binders,Heavy Duty Binder,North,Corporate,3,0.3,144.71,30.31,2024,3,Mar,2024-03,20.95
ORD-11065,2024-04-10,Office Supplies,Paper,Sticky Notes Pack,West,Home Office,9,0.0,470.65,66.07,2024,4,Apr,2024-04,14.04
ORD-17017,2023-07-29,Furniture,Chairs,Mesh Task Chair,East,Corporate,5,0.3,3741.34,529.27,2023,7,Jul,2023-07,14.15
