Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit
ORD-11609,2021-07-19,Office Supplies,Art,Sketch Pad,West,Home Office,11.0,0.0,139.67,13.47
ORD-18251,2021-05-19,Office Supplies,Storage,Plastic Bin,East,Consumer,12.0,0.15,1313.8,286.62
ORD-17019,2023-08-26,Furniture,Chairs,Executive Office Chair,North,Consumer,5.0,0.3,2849.07,140.31
ORD-19014,2024-03-25 00:00:00,Technology,Phones,Smartphone X200,Central,Home Office,11.0,0.3,10787.98,2750.66
ORD-10395,2021-10-10 00:00:00,Office Supplies,Binders,Heavy Duty Binder,South,Corporate,11.0,0.0,544.11,116.58
ORD-14190,2021-04-30 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,6.0,0.15,733.34,231.16
ORD-17997,2024-01-23,Furniture,Furnishings,Desk Lamp,South,Consumer,11.0,0.3,9132.3,549.25
ORD-15935,2024-06-30 00:00:00,Office Supplies,Labels,Address Labels,Central,Home Office,10.0,0.0,203.52,
ORD-15881,2022-08-05 00:00:00,Office Supplies,Art,Color Pencils,North,Consumer,10.0,0.0,1050.65,211.02
ORD-11983,2024-07-28 00:00:00,Furniture,Furnishings,Picture Frame,West,Consumer,9.0,0.3,1309.27,-47.73
ORD-11936,2021-01-03 00:00:00,Office Supplies,Art,Color Pencils,Central,Corporate,11.0,0.1,655.56,175.54
ORD-13364,2023-11-09 00:00:00, Office Supplies ,Envelopes,Mailing Envelopes,South,Consumer,2.0,0.0,209.99,28.43
ORD-18992,2023-11-09,Office Supplies,Paper,Copy Paper Ream,North,Corporate,,0.0,102.32,33.15
ORD-12618,2023-02-13 00:00:00,Office Supplies,Art,Marker Set,Central,Corporate,4.0,0.1,108.82,16.55
ORD-16648,2022-05-29 00:00:00,Office Supplies,Labels,Address Labels,East,Consumer,12.0,0.3,475.36,56.22
ORD-11033,2023-09-05,Office Supplies,Binders,View Binder,South,Home Office,11.0,0.15,1027.68,71.32
ORD-14180,2024-10-22 00:00:00,Office Supplies,Storage,Storage Box,Central,Home Office,9.0,0.3,814.68,274.63
ORD-17686,2021-06-09 00:00:00,Furniture,Furnishings,Picture Frame,North,Home Office,7.0,0.0,1087.15,-113.87
ORD-15811,2021-08-23 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,Central,Consumer,11.0,0.2,650.5,56.52
ORD-14388,2022-01-14 00:00:00,Furniture,Furnishings,Filing Tray,West,Consumer,7.0,0.3,5777.59,-861.31
ORD-15048,2021-10-26 00:00:00,Office Supplies,Art,Marker Set,Central,Home Office,3.0,0.15,270.02,19.45
ORD-10604,2021-10-30,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,5.0,0.1,43.42,8.92
ORD-18473,2021-12-09 00:00:00,Technology,Copiers,Desktop Copier,North,Corporate,5.0,0.0,4399.72,376.84
ORD-14977,2021-09-10 00:00:00,Office Supplies,Art,Color Pencils,Central,Corporate,11.0,0.2,841.34,187.66
ORD-13268,2024-01-12 00:00:00,Office Supplies,Paper,Copy Paper Ream,East,Corporate,12.0,0.0,531.37,40.79
ORD-12804,2021-11-26 00:00:00,Technology,Machines,Laminator,South,Home Office,3.0,0.0,1922.68,337.75
ORD-11431,2023-07-17,Technology,Copiers,Desktop Copier,West,Consumer,4.0,0.1,5733.94,160.82
ORD-12709,2022-11-15 00:00:00,Office Supplies,Art,Marker Set,,Home Office,4.0,0.0,348.2,92.49
ORD-13650,2023-11-08 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,12.0,0.0,562.76,109.76
ORD-17383,2021-04-14 00:00:00,Furniture,Bookcases,Corner Bookcase,South,Consumer,7.0,0.1,3439.44,366.85
ORD-19414,2021-09-09 00:00:00,Technology,Phones,Office Cordless Phone,North,Corporate,8.0,0.0,11050.37,1496.09
ORD-14902,2024-01-22 00:00:00,Office Supplies,Art,Sketch Pad,South,Consumer,,0.0,249.33,40.8
ORD-14208,2022-12-28 00:00:00,Office Supplies,Labels,Address Labels,North,Consumer,12.0,0.0,656.42,85.56
ORD-12365,2022-12-28 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,7.0,0.1,213.1,29.16
ORD-11321,2024-07-21 00:00:00,Office Supplies,Labels,Shipping Labels,North,Consumer,1.0,0.1,65.56,13.82
ORD-16167,2022-02-27 00:00:00,Technology,Phones,Smartphone X200,West,Consumer,13.0,0.3,15180.57,3081.4
ORD-12576,2021-05-26,Office Supplies,Envelopes,Security Envelopes,West,Home Office,5.0,0.3,491.14,25.65
ORD-15043,2024-02-14 00:00:00,Office Supplies,Paper,Copy Paper Ream,North,Corporate,8.0,0.3,829.07,241.82
ORD-19217,2023-06-02 00:00:00,Technology,Copiers,Desktop Copier,East,Consumer,7.0,0.0,9441.5,449.34
ORD-15683,2023-08-19 00:00:00,Office Supplies,Paper,Notebook Set,East,Corporate,6.0,0.2,599.57,62.49
ORD-16914,2024-03-19 00:00:00,Office Supplies,Art,Marker Set,West,Consumer,9.0,0.0,123.07,23.95
ORD-15273,2022-07-18 00:00:00,Office Supplies,Binders,View Binder,North,Consumer,7.0,0.1,393.17,66.06
ORD-12641,2022-08-22,Office Supplies,Envelopes,Security Envelopes,South,Consumer,,0.2,1091.396578378853,22.21
ORD-19783,2024-08-15 00:00:00,Technology,Machines,Label Printer,West,Consumer,5.0,0.2,36804.56378890634,396.03
ORD-16688,2022-05-18,Office Supplies,Paper,Sticky Notes Pack,West,Consumer,3.0,0.1,137.52,42.72
ORD-18724,2022-02-04 00:00:00, Furniture ,Tables,Adjustable Desk,South,Consumer,6.0,0.0,444.91,35.92
ORD-14726,2022-01-21 00:00:00,Technology,Copiers,Desktop Copier,North,Consumer,10.0,0.1,15691.73,1646.94
ORD-13754,2024-08-21 00:00:00,Technology,Accessories,USB Hub,West,,9.0,0.1,12936.96,1283.39
ORD-15666,2022-06-01 00:00:00,Furniture,Furnishings,Picture Frame,South,Consumer,6.0,0.2,3543.29,229.36
ORD-17356,2022-01-18 00:00:00,Technology,Copiers,Desktop Copier,East,Corporate,4.0,0.3,5121.36,1516.79
ORD-18685,2021-01-26,Office Supplies,Labels,Address Labels,Central,Consumer,1.0,0.0,63.49,10.03
ORD-18484,2023-01-05 00:00:00,Technology,Copiers,Desktop Copier,Central,Consumer,3.0,0.15,4453.32,903.73
ORD-13432,2021-01-16,Office Supplies,Paper,Notebook Set,,,4.0,0.2,464.58,117.08
ORD-17687,2021-07-20 00:00:00,Furniture,Furnishings,Wall Clock,Central,Consumer,6.0,0.0,1239.52,36.19
ORD-19387,2021-07-07,Furniture,Tables,Round Side Table,,Consumer,1.0,0.1,546.02,-67.41
ORD-12683,2021-06-16,Office Supplies,Art,Color Pencils,South,Consumer,13.0,0.3,981.64,224.53
ORD-13380,2023-12-01 00:00:00,Furniture,Tables,Adjustable Desk,South,Corporate,5.0,0.0,907.0,-7.54
ORD-15710,2024-08-10 00:00:00,Technology,Accessories,Laptop Stand,West,Home Office,12.0,0.0,3475.53,476.31
ORD-17325,2023-08-29,Technology,Phones,Office Cordless Phone,East,Home Office,1.0,0.0,634.74,35.73
ORD-14318,2023-10-19,Furniture,Tables,Glass Table,Central,Home Office,2.0,0.3,,-234.58
ORD-14073,2021-02-20 00:00:00,Technology,Copiers,Heavy Duty Copier,West,Corporate,3.0,0.1,,200.38
ORD-19150,2021-07-13 00:00:00,Office Supplies,Labels,Address Labels,East,Consumer,1.0,0.0,87.65,13.11
ORD-16252,2023-08-06 00:00:00,Office Supplies,Storage,Storage Box,South,Consumer,10.0,0.1,56.07,4.72
ORD-18762,2021-01-03 00:00:00,Office Supplies,Art,Color Pencils,Central,Home Office,2.0,0.2,248.91,31.52
ORD-17090,2023-11-27 00:00:00,Furniture,Tables,Round Side Table,Central,Consumer,13.0,0.3,7692.96,-1119.89
ORD-13932,2023-09-12,Technology,Machines,Label Printer,West,Corporate,2.0,0.3,3533.35,827.68
ORD-11742,2023-12-30,Furniture,Bookcases,Oak Bookcase,East,Consumer,5.0,0.0,883.11,166.49
ORD-18684,2023-11-26 00:00:00,Technology,Machines,Laminator,East,Consumer,13.0,0.2,3551.67,348.91
ORD-10202,2023-11-12,Office Supplies,Art,Marker Set,East,Corporate,2.0,0.0,51.0,6.7
ORD-17456,2023-12-04 00:00:00,Technology,Accessories,USB Hub,West,Consumer,11.0,0.15,8436.95,2114.04
ORD-11877,2024-03-23,Office Supplies,Envelopes,Security Envelopes,East,Consumer,7.0,0.0,5384.16948213143,122.11
ORD-18666,2022-03-17 00:00:00,Office Supplies,Storage,File Cabinet,,Corporate,10.0,0.0,933.37,182.54
ORD-16185,2024-10-30,Furniture,Furnishings,Picture Frame,South,Corporate,7.0,0.0,377.96,-30.42
ORD-19385,2023-11-28,Office Supplies,Paper,Notebook Set,North,,4.0,0.0,363.1,99.24
ORD-16258,2021-12-03 00:00:00,Technology,Phones,Smartphone X200,Central,Consumer,2.0,0.0,3643.33,246.66
ORD-18873,2023-10-12,Technology,Accessories,USB Hub,West,Consumer,13.0,0.1,12934.33,3583.97
ORD-11923,2021-06-30,Office Supplies,Envelopes,Security Envelopes,West,Consumer,7.0,0.2,462.59,139.41
ORD-19220,2022-05-02 00:00:00,Office Supplies,Paper,Copy Paper Ream,EAST,Consumer,12.0,0.1,1258.67,107.01
ORD-12841,2024-01-15,Furniture,Chairs,Executive Office Chair,West,Corporate,13.0,0.2,9710.89,-587.12
ORD-14383,2023-08-13 00:00:00,Office Supplies,Labels,Shipping Labels,West,Consumer,11.0,0.2,1190.43,384.94
ORD-18286,2021-02-14 00:00:00,Office Supplies,Binders,View Binder,North,Corporate,1.0,0.1,45.1,3.38
ORD-11924,2024-03-25,Office Supplies,Labels,Shipping Labels,West,Corporate,5.0,0.1,104.39,6.5
ORD-18811,2023-01-29 00:00:00,Furniture,Bookcases,Corner Bookcase,South,Consumer,13.0,0.15,6906.56,-630.12
ORD-14209,2022-10-22 00:00:00,Office Supplies,Binders,3-Ring Binder,East,Corporate,11.0,0.0,230.11,24.64
ORD-16465,2024-07-08 00:00:00,Office Supplies,Binders,3-Ring Binder,West,Corporate,5.0,0.3,77.55,16.94
ORD-18711,2022-04-21 00:00:00,Office Supplies,Storage,File Cabinet,North,Home Office,6.0,0.15,174.13,56.08
ORD-10027,2021-12-23,Office Supplies,Paper,Sticky Notes Pack,Central,Home Office,4.0,0.3,340.82,33.7
ORD-18046,2022-12-09 00:00:00,Technology,Accessories,USB Hub,South,Consumer,11.0,0.3,5106.7,402.18
ORD-18467,2021-06-20,Office Supplies,Art,Color Pencils,East,Consumer,7.0,0.0,467.02,
ORD-15205,2024-03-10 00:00:00,Office Supplies,Storage,File Cabinet,West,Consumer,8.0,0.15,810.79,172.62
ORD-17912,2023-08-04 00:00:00,Technology,Phones,Smartphone Lite,West,Corporate,4.0,0.2,3928.32,270.34
ORD-17275,2021-02-18 00:00:00,Furniture,Chairs,Mesh Task Chair,Central,Corporate,,0.0,729.22,-18.86
ORD-13568,2023-04-15 00:00:00,Furniture,Bookcases,Metal Shelving Unit,Central,Consumer,7.0,0.0,2967.27,104.79
ORD-17254,2023-09-23,Furniture,Bookcases,Oak Bookcase,South,Corporate,2.0,0.0,1325.09,101.05
ORD-15320,2023-11-06 00:00:00,Technology,Accessories,USB Hub,Central,Consumer,8.0,0.2,13212.16,3682.86
ORD-17896,2021-08-01 00:00:00,Office Supplies,Storage,File Cabinet,Central,Corporate,9.0,0.0,355.99,110.42
ORD-13431,2024-11-12 00:00:00,Technology,Copiers,Heavy Duty Copier,North,Consumer,5.0,0.0,3579.06,1005.94
ORD-17877,2023-02-27 00:00:00,Technology,Machines,Calculator,South,Consumer,10.0,0.0,15857.04,1016.96
ORD-18212,2023-04-28,Technology,Accessories,Keyboard,North,Consumer,5.0,0.3,2214.28,142.5
ORD-16492,2022-12-18,Office Supplies,Paper,Notebook Set,West,Consumer,12.0,0.1,474.15,164.36
ORD-12176,2023-05-15 00:00:00, Technology ,Phones,Office Cordless Phone,East,Consumer,4.0,0.1,3504.88,674.99
ORD-14621,2022-11-29 00:00:00,Office Supplies,Paper,Copy Paper Ream,West,Consumer,4.0,0.3,191.91,49.95
ORD-12521,2024-05-12,Office Supplies,Labels,Address Labels,South,Consumer,13.0,0.0,173.23,19.73
ORD-15569,2022-11-24,Furniture,Bookcases,Metal Shelving Unit,East,Consumer,1.0,0.0,564.56,32.46
ORD-19578,2022-12-20 00:00:00,Office Supplies,Paper,Copy Paper Ream,Central,Corporate,11.0,0.15,799.33,185.08
ORD-13879,2022-03-28 00:00:00,Technology,Phones,Smartphone Lite,East,Corporate,2.0,0.2,1075.72,151.61
ORD-14602,2021-04-14,Office Supplies,Paper,Copy Paper Ream,South,Consumer,11.0,0.15,786.05,151.88
ORD-13551,2021-09-06,Technology,Copiers,Desktop Copier,North,Corporate,5.0,0.15,1353.58,337.68
ORD-16625,2022-11-13,Office Supplies,Storage,Storage Box,Central,Corporate,12.0,0.0,741.51,42.59
ORD-19629,2022-08-06 00:00:00,Technology,Machines,Laminator,West,Home Office,6.0,0.0,6409.56,1003.27
ORD-11223,2024-08-15,Office Supplies,Envelopes,Mailing Envelopes,North,Home Office,11.0,0.3,640.17,177.79
ORD-12444,2022-04-10 00:00:00,Furniture,Chairs,Ergo Recliner,Central,Consumer,11.0,0.0,957.46,23.44
ORD-17604,2022-12-01 00:00:00,Office Supplies,Art,Marker Set,East,Consumer,12.0,0.3,458.85,68.56
ORD-12563,2024-12-15,Office Supplies,Labels,Shipping Labels,North,,9.0,0.0,1025.77,278.01
ORD-13312,2024-06-18 00:00:00, Office Supplies ,Art,Marker Set,West,Corporate,3.0,0.1,267.73,89.04
ORD-18823,2021-07-07,Office Supplies,Art,Marker Set,North,Home Office,2.0,0.2,105.55,11.54
ORD-15791,2023-06-18 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,6.0,0.0,213.77,34.51
ORD-19360,2024-11-17,Office Supplies,Paper,Sticky Notes Pack,South,Corporate,12.0,0.0,1270.89,163.15
ORD-17035,2022-04-24,Technology,Accessories,Wireless Mouse,Central,Corporate,2.0,0.0,1065.47,46.77
ORD-13067,2023-05-02 00:00:00,Technology,Phones,Smartphone Lite,West,Corporate,2.0,0.0,3090.88,230.24
ORD-11626,2021-08-17 00:00:00,Office Supplies,Art,Sketch Pad,North,Corporate,8.0,0.3,426.98,80.73
ORD-11264,2022-10-23,Furniture,Chairs,Mesh Task Chair,,Corporate,7.0,0.0,5063.5,18.82
ORD-13969,2024-09-19 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,East,Corporate,3.0,0.2,181.28,28.31
ORD-11964,2023-08-24 00:00:00,Technology,Phones,Office Cordless Phone,Central,Corporate,7.0,0.15,12841.72,1622.13
ORD-18242,2023-03-21,Office Supplies,Labels,Shipping Labels,South,Corporate,9.0,0.3,530.23,107.88
ORD-10877,2024-11-29,Furniture,Furnishings,Picture Frame,North,Consumer,3.0,0.15,2081.02,120.34
ORD-19262,2024-06-21,Office Supplies,Storage,Plastic Bin,North,Corporate,11.0,0.15,337.71,67.73
ORD-19776,2024-06-18,Furniture,Chairs,Ergo Recliner,North,Home Office,10.0,0.1,8038.7,874.8
ORD-15735,2024-05-08 00:00:00,Furniture,Tables,Round Side Table,North,Corporate,9.0,0.2,2055.32,-262.13
ORD-13478,2021-05-22,Furniture,Bookcases,Oak Bookcase,South,Corporate,2.0,0.1,440.58,-0.58
ORD-14109,2021-12-14,Technology,Machines,Label Printer,,Home Office,2.0,0.15,2541.03,514.81
ORD-10481,2021-10-07 00:00:00,Furniture,Furnishings,Picture Frame,East,Corporate,8.0,0.2,1844.58,177.35
ORD-19408,2022-11-25 00:00:00,Technology,Copiers,Desktop Copier,East,Corporate,3.0,0.0,852.67,214.55
ORD-19117,2022-07-13,Technology,Copiers,Desktop Copier,East,Consumer,5.0,0.1,3851.87,81.64
ORD-17889,2022-04-17 00:00:00,Office Supplies,Binders,Heavy Duty Binder,North,Corporate,11.0,0.3,338.87,49.59
ORD-17313,2022-10-10,Office Supplies,Art,Sketch Pad,East,Corporate,4.0,0.15,77.29,9.25
ORD-19061,2022-07-03 00:00:00,Office Supplies,Binders,3-Ring Binder,East,Consumer,3.0,0.0,310.74,74.03
ORD-16520,2023-10-18 00:00:00,Office Supplies,Storage,File Cabinet,South,Corporate,12.0,0.15,1196.43,318.35
ORD-12552,2023-05-19,Office Supplies,Art,Sketch Pad,Central,Home Office,10.0,0.0,241.42,21.98
ORD-18479,2022-06-15 00:00:00,Office Supplies,Binders,3-Ring Binder,Central,Consumer,13.0,0.15,672.78,218.79
ORD-19532,2023-09-19 00:00:00,Technology,Machines,Label Printer,North,Consumer,12.0,0.0,6393.26,643.32
ORD-14953,2021-03-24 00:00:00,Office Supplies,Binders,View Binder,West,Corporate,13.0,0.0,953.92,258.98
ORD-16647,2022-09-06, Office Supplies ,Storage,Storage Box,Central,Home Office,9.0,0.1,699.28,87.21
ORD-13129,2024-06-20, Technology ,Accessories,Wireless Mouse,North,Corporate,10.0,0.15,12870.76,1659.25
ORD-14142,2021-07-11,Office Supplies,Art,Color Pencils,North,Corporate,7.0,0.3,715.93,109.76
ORD-12918,2022-08-09 00:00:00,Office Supplies,Labels,Address Labels,South,Consumer,4.0,0.0,279.3,78.99
ORD-13871,2024-12-06 00:00:00,Office Supplies,Envelopes,Security Envelopes,West,Corporate,3.0,0.0,199.28,49.54
ORD-14041,2022-08-20 00:00:00,Office Supplies,Binders,3-Ring Binder,East,Home Office,5.0,0.0,5015.576737959065,135.62
ORD-12314,2021-01-14,Office Supplies,Envelopes,Mailing Envelopes,East,Consumer,8.0,0.0,894.41,291.92
ORD-19701,2021-07-17 00:00:00,Technology,Machines,Label Printer,South,Consumer,8.0,0.15,973.17,171.92
ORD-16481,2022-02-21 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,East,Consumer,5.0,0.0,548.69,58.28
ORD-14995,2024-08-22,Technology,Phones,Smartphone Lite,East,Home Office,10.0,0.15,10422.92,647.8
ORD-15118,2023-01-19,Furniture,Furnishings,Desk Lamp,West,Consumer,2.0,0.0,210.4,37.52
ORD-14328,2024-07-16 00:00:00,Technology,Accessories,Laptop Stand,Central,Corporate,5.0,0.0,969.43,81.64
ORD-10941,2024-03-30,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,6.0,0.0,281.64,
ORD-19596,2023-09-24 00:00:00,Technology,Copiers,Heavy Duty Copier,South,Consumer,7.0,0.0,3329.2,109.55
ORD-19665,2022-11-29 00:00:00,Office Supplies,Storage,Storage Box,Central,Home Office,10.0,0.1,918.01,174.58
ORD-14915,2023-02-07 00:00:00,Office Supplies,Binders,Heavy Duty Binder,South,Consumer,12.0,0.1,260.71,76.61
ORD-16925,2023-02-16,Office Supplies,Art,Marker Set,EAST,Consumer,4.0,0.2,227.95,25.8
ORD-13237,2023-05-10 00:00:00,Technology,Machines,Calculator,West,Consumer,11.0,0.15,8179.04,1246.44
ORD-17397,2021-09-27,Furniture,Furnishings,Filing Tray,Central,Corporate,9.0,0.2,5022.05,580.49
ORD-19201,2023-05-26,Office Supplies,Paper,Notebook Set,East,Home Office,8.0,0.0,497.61,100.88
ORD-19008,2024-03-08 00:00:00,Technology,Phones,Office Cordless Phone,East,Home Office,7.0,0.0,9090.22,1712.94
ORD-18311,2023-12-15,Office Supplies,Envelopes,Security Envelopes,Central,Corporate,7.0,0.0,629.63,40.12
ORD-11809,2023-11-01 00:00:00,Furniture,Furnishings,Wall Clock,North,Corporate,3.0,0.0,1598.97,-165.89
ORD-13533,2024-05-27 00:00:00,Furniture,Chairs,Executive Office Chair,North,Consumer,11.0,0.15,1821.26,-112.99
ORD-16317,2022-03-24 00:00:00,Office Supplies,Paper,Copy Paper Ream,East,Consumer,13.0,0.0,546.03,105.16
ORD-11165,2024-10-09,Office Supplies,Art,Marker Set,,Corporate,7.0,0.3,470.81,47.57
ORD-10204,2022-07-31,Furniture,Chairs,Ergo Recliner,South,Consumer,4.0,0.3,3167.17,562.85
ORD-19019,2021-08-02,Furniture,Chairs,Folding Chair,North,Home Office,3.0,0.0,2025.18,190.26
ORD-19361,2024-05-21 00:00:00,Furniture,Chairs,Ergo Recliner,North,Consumer,6.0,0.0,2403.07,472.32
ORD-13689,2024-08-30,Office Supplies,Paper,Copy Paper Ream,Central,Corporate,1.0,0.0,23.54,6.22
ORD-18765,2023-03-05 00:00:00,Office Supplies,Binders,Heavy Duty Binder,Central,Home Office,1.0,0.1,48.93,15.75
ORD-11887,2024-08-04 00:00:00,Technology,Machines,Label Printer,West,Consumer,2.0,0.2,600.38,92.76
ORD-13509,2024-12-11 00:00:00,Office Supplies,Paper,Sticky Notes Pack,North,Consumer,11.0,0.0,98.53,17.8
ORD-11162,2022-12-08 00:00:00, Technology ,Accessories,Keyboard,Central,Corporate,12.0,0.15,23429.04,6497.32
ORD-16774,2023-06-16 00:00:00,Office Supplies,Labels,Address Labels,East,,12.0,0.0,502.46,85.88
ORD-12729,2022-08-27 00:00:00,Office Supplies,Binders,Heavy Duty Binder,South,Consumer,5.0,0.0,111.6,24.09
ORD-11600,2024-12-14 00:00:00, Office Supplies ,Envelopes,Mailing Envelopes,West,Home Office,13.0,0.0,718.41,200.49
ORD-17133,2022-04-23 00:00:00,Office Supplies,Paper,Notebook Set,East,Home Office,7.0,0.1,720.09,110.34
ORD-10086,2023-07-26 00:00:00,Furniture,Bookcases,Metal Shelving Unit,Central,Consumer,,0.0,5067.18,-57.34
ORD-15965,2023-11-02 00:00:00,Furniture,Tables,Glass Table,South,Corporate,7.0,0.0,2128.47,-225.11
ORD-19774,2021-07-19 00:00:00,Office Supplies,Storage,Storage Box,South,Consumer,12.0,0.0,956.46,75.28
ORD-12207,2023-07-26 00:00:00,Office Supplies,Storage,Storage Box,South,Home Office,4.0,0.0,291.03,82.8
ORD-13046,2022-08-12,Office Supplies,Labels,Address Labels,,Consumer,10.0,0.3,667.1,108.84
ORD-17747,2024-12-06,Furniture,Bookcases,Corner Bookcase,South,Corporate,11.0,0.0,4571.95,-510.9
ORD-16059,2023-12-25 00:00:00,Office Supplies,Art,Color Pencils,South,Home Office,6.0,0.2,180.71,51.56
ORD-14717,2023-06-16 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,1.0,0.0,69.74,12.15
ORD-15909,2023-05-10 00:00:00,Technology,Copiers,Desktop Copier,East,Consumer,11.0,0.0,5130.47,323.37
ORD-18216,2021-04-12,Technology,Machines,Label Printer,East,Consumer,3.0,0.0,4400.51,659.03
ORD-18634,2023-11-17 00:00:00, Office Supplies ,Labels,Shipping Labels,North,Corporate,7.0,0.15,415.39,95.06
ORD-10364,2023-09-11 00:00:00,Technology,Phones,Office Cordless Phone,West,Corporate,1.0,0.15,877.35,25.72
ORD-13980,2021-07-14 00:00:00,Technology,Accessories,USB Hub,North,Consumer,6.0,0.1,331.62,
ORD-19759,2021-09-03 00:00:00,Furniture,Tables,Glass Table,South,Home Office,2.0,0.15,1289.07,-107.93
ORD-18932,2023-07-21 00:00:00,Office Supplies,Storage,Plastic Bin,North,Corporate,3.0,0.1,,18.5
ORD-11292,2023-03-15 00:00:00,Office Supplies,Paper,Copy Paper Ream,West,Consumer,10.0,0.0,317.93,49.26
ORD-13975,2024-07-26 00:00:00,Furniture,Furnishings,Picture Frame,South,Consumer,2.0,0.15,921.31,70.85
ORD-17250,2021-10-03 00:00:00, Office Supplies ,Binders,View Binder,North,Consumer,9.0,0.0,115.81,34.57
ORD-19281,2023-09-22 00:00:00,Furniture,Bookcases,Metal Shelving Unit,Central,Home Office,1.0,0.0,678.79,13.51
ORD-17679,2022-04-15 00:00:00,Office Supplies,Binders,Heavy Duty Binder,North,Consumer,8.0,0.2,492.51,81.05
ORD-19702,2024-04-28 00:00:00,Furniture,Bookcases,Oak Bookcase,South,Home Office,3.0,0.2,986.2,175.51
ORD-18998,2023-04-28 00:00:00,Furniture,Chairs,Folding Chair,East,Consumer,9.0,0.0,7611.93,933.83
ORD-10999,2021-03-08,Furniture,Tables,Round Side Table,East,Consumer,12.0,0.3,6838.32,856.18
ORD-13172,2021-02-26,Office Supplies,Binders,Heavy Duty Binder,East,Home Office,2.0,0.3,45.36,7.11
ORD-11036,2023-09-23 00:00:00,Furniture,Furnishings,Filing Tray,Central,Consumer,4.0,0.0,892.37,2.72
ORD-19120,2021-02-28,Office Supplies,Paper,Copy Paper Ream,South,Consumer,6.0,0.15,499.39,144.27
ORD-15749,2022-09-23 00:00:00,Technology,Phones,Smartphone X200,South,Consumer,7.0,0.0,1445.17,177.88
ORD-19440,2022-11-06,Technology,Copiers,Desktop Copier,West,Home Office,2.0,0.15,1577.58,331.0
ORD-12802,2022-07-20 00:00:00,Office Supplies,Envelopes,Security Envelopes,South,Consumer,12.0,0.15,863.0,52.74
ORD-15184,2021-06-28 00:00:00,Office Supplies,Art,Color Pencils,East,Consumer,2.0,0.15,29.54,2.12
ORD-12694,2022-01-29 00:00:00,Technology,Machines,Laminator,East,Consumer,5.0,0.0,8686.64,1436.23
ORD-11336,2023-02-09 00:00:00,Furniture,Tables,Glass Table,West,Consumer,8.0,0.15,1787.61,-224.75
ORD-10995,2023-07-06 00:00:00,Office Supplies,Binders,View Binder,East,Consumer,12.0,0.15,1450.69,157.17
ORD-10220,2024-07-02,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,11.0,0.0,587.41,99.48
ORD-12401,2024-09-12 00:00:00,Furniture,Chairs,Executive Office Chair,Central,Corporate,6.0,0.0,3060.75,508.14
ORD-19544,2024-09-23 00:00:00,Office Supplies,Labels,Address Labels,West,Home Office,4.0,0.1,418.87,52.23
ORD-18899,2021-06-13 00:00:00,Office Supplies,Labels,Shipping Labels,East,Corporate,8.0,0.0,225.84,76.56
ORD-11044,2023-06-11 00:00:00,Furniture,Tables,Glass Table,Central,Corporate,5.0,0.1,4725.4,744.95
ORD-13821,2021-06-27 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,Central,Corporate,2.0,0.0,178.72,9.79
ORD-10249,2023-03-18 00:00:00,Office Supplies,Binders,3-Ring Binder,Central,Consumer,3.0,0.2,147.33,22.61
ORD-12007,2023-09-07 00:00:00,Office Supplies,Binders,Heavy Duty Binder,East,Corporate,6.0,0.3,615.73,156.23
ORD-16261,2021-02-13,Office Supplies,Paper,Copy Paper Ream,South,Home Office,11.0,0.1,8504.385004081661,
ORD-13493,2022-12-11,Technology,Machines,Label Printer,Central,Corporate,1.0,0.0,202.32,56.7
ORD-15288,2024-07-27 00:00:00,Furniture,Furnishings,Picture Frame,Central,Corporate,2.0,0.1,,-24.89
ORD-11886,2024-08-12 00:00:00,Furniture,Bookcases,Corner Bookcase,South,Home Office,4.0,0.0,1202.9,197.73
ORD-18617,2023-01-05,Technology,Machines,Label Printer,East,Home Office,5.0,0.0,1515.72,179.78
ORD-14659,2021-10-12 00:00:00,Office Supplies,Labels,Address Labels,North,Home Office,11.0,0.15,149.03,9.89
ORD-18660,2023-05-08,Office Supplies,Paper,Copy Paper Ream,North,Corporate,,0.0,772.53,249.73
ORD-13466,2023-01-14,Technology,Phones,Office Cordless Phone,SOUTH,Consumer,8.0,0.1,6512.28,909.97
ORD-12538,2022-09-23,Office Supplies,Envelopes,Mailing Envelopes,SOUTH,Consumer,11.0,0.0,713.98,221.18
ORD-17214,2022-10-09,Office Supplies,Paper,Notebook Set,West,Home Office,2.0,0.1,145.56,33.25
ORD-18695,2023-11-19 00:00:00,Furniture,Chairs,Mesh Task Chair,West,Consumer,1.0,0.15,614.86,-23.36
ORD-14481,2023-02-05,Office Supplies,Storage,Storage Box,East,Consumer,7.0,0.2,48.76,2.51
